I
1050 Generated by WorldEditor

1      3 1 0 VTBS Bangkok Suvarnabhumi Intl
1302 city Bangkok
113  13.68700781  100.75750222 53 102
112  13.68331224  100.75633134  13.68338090  100.75612886 53 102
111  13.68363963  100.75623107 53 102
112  13.68388708  100.75648830  13.68384739  100.75671332 53 102
113  13.68353657  100.75659459 53 102
111  13.68155181  100.75608044 53 102
112  13.68133444  100.75583388  13.68140790  100.75564186 53 102
111  13.68166050  100.75571145 53 102
111  13.68235349  100.75589290 53 102
112  13.68255506  100.75615628  13.68250875  100.75633986 53 102
113  13.68226143  100.75626689 53 102
111  13.67803063  100.75516078 53 102
112  13.67775329  100.75491476  13.67779238  100.75472359 53 102
111  13.67808950  100.75478050 53 102
111  13.68028175  100.75535241 53 102
112  13.68050593  100.75563982  13.68046919  100.75581740 53 102
113  13.68007229  100.75569646 53 102
112  13.67637834  100.75455959  13.67642487  100.75436974 53 102
111  13.67673686  100.75443030 53 102
112  13.67700383  100.75470823  13.67695859  100.75488712 53 102
113  13.67666797  100.75480264 53 102
112  13.67458961  100.75533049  13.67450366  100.75514269 53 102
112  13.67479543  100.75494007  13.67492401  100.75485629
111  13.67479543  100.75494007
112  13.67479543  100.75494007  13.67491203  100.75496965 53 102
111  13.67525738  100.75506008 53 102
111  13.67541685  100.75532861 53 102
113  13.67478809  100.75554856 53 102
110 2 0.00 193.1700 01R Shoulders
111  13.67083249  100.73477509
112  13.67055149  100.73509421  13.67047491  100.73535231
111  13.67034541  100.73575286
112  13.67064551  100.73657925  13.67108989  100.73669660
111  13.68381231  100.74001638
112  13.68402392  100.74049282  13.68404354  100.74075732
111  13.68405570  100.74083851
111  13.71370828  100.74848632
112  13.71338144  100.74806675  13.71297305  100.74795008
111  13.70875550  100.74685422
112  13.70788561  100.74552661  13.70710455  100.74531431
111  13.70346433  100.74436318
112  13.70329347  100.74409147  13.70335637  100.74379217
111  13.70333327  100.74370048
112  13.70316494  100.74323054  13.70298764  100.74307710
111  13.70316494  100.74323054
112  13.70316494  100.74323054  13.70315360  100.74322752
111  13.70246573  100.74304928
112  13.70275767  100.74349390  13.70280504  100.74366547
112  13.70265273  100.74408169  13.70255782  100.74415508
112  13.70215709  100.74387508  13.70221102  100.74365732
111  13.70239290  100.74303079
111  13.70159690  100.74282355
112  13.70176142  100.74322997  13.70175012  100.74346192
111  13.70164797  100.74374649
112  13.70114170  100.74376345  13.70091083  100.74370439
111  13.69923925  100.74325871
112  13.69899323  100.74299609  13.69907736  100.74271767
111  13.69922303  100.74220132
111  13.69856210  100.74203150
111  13.69835078  100.74287913
112  13.69795219  100.74293334  13.69772268  100.74288137
111  13.69708713  100.74270569
112  13.69651089  100.74233184  13.69630128  100.74208151
111  13.69567339  100.74127356
111  13.69421207  100.74089147
112  13.69526980  100.74180766  13.69555890  100.74215433
112  13.69534462  100.74224773  13.69492154  100.74213816
111  13.69260411  100.74153708
112  13.69207058  100.74111088  13.69180445  100.74078464
111  13.69103320  100.74005965
111  13.68996125  100.73977995
112  13.69092987  100.74073346  13.69130463  100.74114679
111  13.69090643  100.74109043
111  13.68738766  100.74017555
112  13.68761994  100.73991029  13.68824014  100.73970239
111  13.68911374  100.73955814
111  13.68805736  100.73928077
111  13.68758019  100.73938985
112  13.68734489  100.73936977  13.68736676  100.73928934
111  13.68741438  100.73911208
111  13.68669086  100.73892404
111  13.68648256  100.73969605
112  13.68609073  100.73973767  13.68579181  100.73935232
111  13.68503048  100.73848907
111  13.68401316  100.73822443
111  13.68499722  100.73924341
112  13.68486727  100.73951959  13.68436075  100.73939093
111  13.68259047  100.73891874
112  13.68243741  100.73864705  13.68257866  100.73840968
111  13.68396183  100.73820909
111  13.68282885  100.73791422
111  13.68115698  100.73844997
112  13.68047408  100.73837059  13.68006083  100.73824934
111  13.67888439  100.73795420
112  13.67910507  100.73772407  13.67962415  100.73758354
112  13.68069555  100.73735507  13.68142294  100.73735830
111  13.68069555  100.73735507
112  13.68069555  100.73735507  13.68011748  100.73720557
111  13.67937787  100.73701204
111  13.67772187  100.73755843
112  13.67703093  100.73747228  13.67678846  100.73740724
112  13.67554185  100.73708785  13.67530417  100.73702823
111  13.67536729  100.73689279
111  13.67560563  100.73602390
111  13.67497167  100.73586022
111  13.67472338  100.73675171
112  13.67441091  100.73679101  13.67417760  100.73672572
112  13.67221560  100.73621728  13.67198473  100.73615659
111  13.67203678  100.73591944
112  13.67211440  100.73554705  13.67219207  100.73532850
111  13.67263957  100.73524762
111  13.67174222  100.73501281
111  13.67151082  100.73590130
112  13.67111325  100.73591753  13.67091437  100.73581722
112  13.67094734  100.73553265  13.67102677  100.73521415
113  13.67159224  100.73497583
112  13.68513440  100.74052489  13.68520047  100.74036613
111  13.68549786  100.74045269
111  13.68594650  100.74058088
112  13.68627962  100.74083720  13.68622752  100.74102345
111  13.68572594  100.74085224
113  13.68524476  100.74071731
112  13.68720408  100.74124731  13.68692276  100.74117788
111  13.68694757  100.74103713
112  13.68730155  100.74098008  13.68759381  100.74105264
113  13.68753602  100.74118428
112  13.68835732  100.74135825  13.68839515  100.74121422
111  13.68857381  100.74125814
111  13.69078831  100.74183287
112  13.69093862  100.74206459  13.69090470  100.74219394
111  13.69065979  100.74213320
114  13.68849353  100.74156692  13.68843102  100.74153429
112  13.69200361  100.74233862  13.69204789  100.74221946
111  13.69223998  100.74221249
111  13.69383616  100.74263185
112  13.69398562  100.74284657  13.69395241  100.74293595
111  13.69374815  100.74294319
113  13.69214715  100.74252174
112  13.69494799  100.74311076  13.69499139  100.74292674
111  13.69525961  100.74300699
111  13.69768462  100.74363292
112  13.69783679  100.74383610  13.69781063  100.74398707
111  13.69759283  100.74394096
113  13.69514576  100.74330127
112  13.69881793  100.74410007  13.69883285  100.74404068
111  13.69901064  100.74398285
111  13.70100928  100.74450093
112  13.70111654  100.74472065  13.70108280  100.74484000
111  13.70093142  100.74480949
113  13.69888736  100.74428189
112  13.70221047  100.74485704  13.70229882  100.74488097
111  13.70229183  100.74502834
112  13.70213768  100.74510003  13.70202762  100.74508361
113  13.70204638  100.74494821
112  13.70321971  100.74526940  13.70325609  100.74513872
111  13.70346743  100.74514924
111  13.70752971  100.74620528
112  13.70773025  100.74644532  13.70769672  100.74655258
111  13.70751540  100.74653623
113  13.70336263  100.74544711
110 2 0.00 15.1800 Term Shoulders & Aprons
111  13.70554207  100.76163216
111  13.70677677  100.75652706
111  13.70504942  100.75610573
111  13.70462892  100.75792175
112  13.69439952  100.75548266  13.69416909  100.75542601
111  13.69439952  100.75548266
112  13.69439952  100.75548266  13.69456696  100.75537570
112  13.69447328  100.75473444  13.69435299  100.75457255
111  13.69447328  100.75473444
112  13.69447328  100.75473444  13.69445954  100.75473444
111  13.69062869  100.75370822
111  13.69078070  100.75314525
111  13.69245069  100.75359349
111  13.69368643  100.74839857
111  13.69213631  100.74795174
111  13.69231667  100.74722484
111  13.69603004  100.74818642
111  13.69630492  100.74813211
111  13.69652332  100.74788117
111  13.69698174  100.74769250
112  13.69723370  100.74772926  13.69728825  100.74765476
111  13.69726855  100.74676709
112  13.69794496  100.74647294  13.69810092  100.74626970
111  13.69817518  100.74610604
111  13.70148465  100.74696928
111  13.70106480  100.74858084
111  13.70087644  100.74929838
111  13.70206335  100.74961601
111  13.70180223  100.75086207
111  13.71265058  100.75369626
111  13.71307787  100.75191268
111  13.70968331  100.75088651
111  13.71005670  100.74923636
111  13.71326993  100.75003161
111  13.71370828  100.74848632
111  13.68405570  100.74083851
112  13.68459767  100.74131696  13.68519414  100.74147144
111  13.68580730  100.74163038
112  13.68598260  100.74204075  13.68587236  100.74239360
111  13.68507005  100.74570444
112  13.68467003  100.74580896  13.68454703  100.74573601
111  13.68467003  100.74580896
112  13.68467003  100.74580896  13.68458299  100.74608264
111  13.68444326  100.74660631
112  13.68477023  100.74693505  13.68471594  100.74719337
111  13.68402342  100.74996969
112  13.68356624  100.75005123  13.68322584  100.74993744
111  13.68356624  100.75005123
112  13.68356624  100.75005123  13.68348710  100.75033365
111  13.68335111  100.75092347
111  13.68360277  100.75099975
112  13.68368933  100.75127505  13.68364301  100.75151373
111  13.68275668  100.75505242
113  13.68295531  100.75570077
111  13.68419927  100.75466241
112  13.68402209  100.75538474  13.68395813  100.75557338
112  13.68369409  100.75560868  13.68344248  100.75554418
111  13.68342550  100.75523469
112  13.68360137  100.75451654  13.68366709  100.75438108
114  13.68405775  100.75443022  13.68425713  100.75447483
111  13.68435266  100.75144371
112  13.68470213  100.75120625  13.68497226  100.75125155
111  13.68498661  100.75152082
111  13.68449811  100.75347273
112  13.68412754  100.75362429  13.68392207  100.75357078
113  13.68388316  100.75335013
112  13.68543043  100.74712929  13.68549683  100.74686363
112  13.68583710  100.74690991  13.68604758  100.74696615
111  13.68605601  100.74720540
111  13.68524386  100.75045169
112  13.68492750  100.75058042  13.68477390  100.75053770
113  13.68463793  100.75030901
112  13.68614325  100.74424752  13.68617737  100.74406025
112  13.68660514  100.74393368  13.68679533  100.74400570
111  13.68679862  100.74421769
112  13.68635159  100.74600965  13.68631016  100.74620062
112  13.68597119  100.74615564  13.68576678  100.74610305
113  13.68574401  100.74584208
112  13.68669276  100.74208556  13.68675332  100.74189713
112  13.68708524  100.74196435  13.68720992  100.74200366
111  13.68728170  100.74222943
112  13.68702430  100.74308949  13.68690090  100.74317829
114  13.68652477  100.74271409  13.68658908  100.74241617
111  13.68801796  100.74348750
112  13.68788819  100.74325695  13.68794079  100.74304952
111  13.68808698  100.74245170
112  13.68843342  100.74231429  13.68874062  100.74239972
111  13.69056163  100.74287526
112  13.69082997  100.74324427  13.69073992  100.74357530
111  13.69070244  100.74378292
111  13.69056049  100.74399774
111  13.69076059  100.74317412
113  13.68826568  100.74250721
111  13.68724490  100.74660519
112  13.68714323  100.74627226  13.68721164  100.74598830
111  13.68756335  100.74449774
112  13.68782074  100.74428175  13.68803649  100.74431653
111  13.68782074  100.74428175
114  13.68782074  100.74428175  13.68777727  100.74441151
112  13.68633831  100.75026819  13.68621493  100.75074966
111  13.68633831  100.75026819
112  13.68633831  100.75026819  13.68612286  100.75021646
111  13.68624029  100.74989155
112  13.68670073  100.74804974  13.68679157  100.74772807
113  13.68694706  100.74780542
112  13.68542614  100.75393718  13.68526296  100.75460995
111  13.68542614  100.75393718
112  13.68542614  100.75393718  13.68519194  100.75388619
111  13.68532984  100.75357104
112  13.68575863  100.75180303  13.68584301  100.75145321
113  13.68600888  100.75153273
111  13.68500923  100.75563906
112  13.68748769  100.75629799  13.68801816  100.75645401
111  13.68748769  100.75629799
112  13.68748769  100.75629799  13.68739929  100.75653590
111  13.68712454  100.75649983
112  13.68494587  100.75593336  13.68478871  100.75589409
111  13.68482794  100.75561164
111  13.68503534  100.75476874
113  13.68521859  100.75477566
112  13.69072228  100.75714884  13.69092827  100.75722859
111  13.69072228  100.75714884
112  13.69072228  100.75714884  13.69064932  100.75730719
111  13.69045471  100.75737051
112  13.68879756  100.75693706  13.68849036  100.75685164
113  13.68852497  100.75657185
111  13.69148999  100.75733043
111  13.69455397  100.75813415
111  13.69474516  100.75737367
111  13.69490504  100.75741216
112  13.69466090  100.75817051  13.69455847  100.75840816
111  13.69423756  100.75835654
112  13.69166100  100.75768085  13.69128389  100.75758085
111  13.69139419  100.75715745
111  13.69157133  100.75645998
113  13.69170988  100.75648990
111  13.69544024  100.75836577
111  13.69868931  100.75922214
111  13.69891466  100.75831051
111  13.69902368  100.75834458
112  13.69880734  100.75930504  13.69874841  100.75946364
111  13.69859660  100.75949498
112  13.69557302  100.75870859  13.69537734  100.75866511
111  13.69536644  100.75828465
111  13.69556400  100.75743891
113  13.69567216  100.75747054
112  13.70468837  100.76078369  13.70483272  100.76082511
111  13.70468837  100.76078369
112  13.70468837  100.76078369  13.70450893  100.76105130
111  13.70435511  100.76099858
112  13.70002972  100.75986342  13.69970353  100.75977617
113  13.69973919  100.75949188
112  13.69193649  100.74322855  13.69218781  100.74329966
112  13.69362357  100.74367213  13.69390272  100.74375705
111  13.69380574  100.74398474
113  13.69163851  100.74340938
111  13.69764671  100.74501091
111  13.69471667  100.74419024
112  13.69445519  100.74510793  13.69437987  100.74539930
111  13.69445519  100.74510793
112  13.69445519  100.74510793  13.69428826  100.74502506
111  13.69434089  100.74486665
112  13.69451136  100.74427138  13.69461543  100.74394062
111  13.69483616  100.74398646
112  13.69747225  100.74467374  13.69776543  100.74475891
112  13.69766053  100.74546868  13.69758403  100.74582655
113  13.69743952  100.74585697
111  13.69833655  100.74591270
111  13.69818653  100.74587738
111  13.69838160  100.74516241
113  13.69855622  100.74511461
110 2 0.00 15.2400 01L Shoulders
111  13.65632363  100.75143984
111  13.65693375  100.75160109
112  13.65685599  100.75090897  13.65687619  100.75062842
111  13.65685599  100.75090897
112  13.65685599  100.75090897  13.65690009  100.75053072
112  13.65724113  100.75044482  13.65734082  100.75046709
112  13.65736521  100.75106051  13.65724249  100.75157770
111  13.65701470  100.75162372
111  13.65793078  100.75186038
112  13.65787677  100.75111628  13.65797202  100.75072545
112  13.65841362  100.75075444  13.65858522  100.75079368
111  13.65841362  100.75075444
112  13.65841362  100.75075444  13.65986985  100.75113943
111  13.66608486  100.75274369
112  13.66612441  100.75336641  13.66638203  100.75367360
111  13.66680494  100.75417242
111  13.66847324  100.75460633
112  13.66763697  100.75407779  13.66722704  100.75370396
111  13.66687247  100.75334891
112  13.66704411  100.75300429  13.66758974  100.75311297
111  13.66704411  100.75300429
112  13.66704411  100.75300429  13.66714463  100.75302916
111  13.67046876  100.75389852
112  13.67050846  100.75455900  13.67079545  100.75486515
111  13.67118088  100.75530753
111  13.67249514  100.75565130
112  13.67142649  100.75481000  13.67122209  100.75456433
111  13.67102870  100.75435185
112  13.67133280  100.75412666  13.67180619  100.75424525
111  13.67390699  100.75480071
112  13.67394192  100.75526923  13.67408765  100.75557918
111  13.67415939  100.75563687
111  13.67332245  100.75586432
111  13.67570449  100.75648674
111  13.67522490  100.75592815
111  13.67665675  100.75550970
111  13.67992793  100.75636255
112  13.67961544  100.75684233  13.67906581  100.75697574
111  13.67814132  100.75711856
111  13.67962331  100.75750761
112  13.68141787  100.75683803  13.68171318  100.75675031
111  13.68141787  100.75683803
112  13.68141787  100.75683803  13.68164479  100.75679053
111  13.68329671  100.75724524
112  13.68304225  100.75762628  13.68265109  100.75773239
111  13.68209166  100.75786999
111  13.68117159  100.75791115
111  13.68296813  100.75837610
112  13.68327526  100.75819192  13.68365127  100.75810316
111  13.68456277  100.75779483
112  13.68513218  100.75772201  13.68531838  100.75778002
111  13.69002829  100.75900289
112  13.69013064  100.75943906  13.69003893  100.75982382
112  13.68999289  100.75998700  13.68992473  100.76017696
111  13.68971887  100.76013079
111  13.69050054  100.76033647
111  13.69071460  100.75946417
112  13.69107712  100.75927593  13.69131969  100.75935471
111  13.69107712  100.75927593
112  13.69107712  100.75927593  13.69117780  100.75931268
112  13.69133699  100.75934357  13.69142773  100.75937949
112  13.69138032  100.76005113  13.69117164  100.76037634
111  13.69089581  100.76043838
111  13.69156972  100.76061586
112  13.69202513  100.76016779  13.69213042  100.75976707
111  13.69202513  100.76016779
112  13.69202513  100.76016779  13.69209295  100.75982061
112  13.69241334  100.75965170  13.69251633  100.75963441
111  13.69241334  100.75965170
112  13.69241334  100.75965170  13.69312006  100.75980380
112  13.69464789  100.76011909  13.69480925  100.76004223
112  13.69504664  100.75975107  13.69511493  100.75965535
112  13.69528167  100.75939466  13.69534175  100.75934224
111  13.70443086  100.76176139
111  13.70457799  100.76235464
112  13.70415486  100.76298624  13.70414426  100.76347983
112  13.70474539  100.76366144  13.70499462  100.76366259
112  13.70539411  100.76301888  13.70543539  100.76245131
111  13.70505202  100.76234539
111  13.70498693  100.76219651
111  13.70554207  100.76163216
111  13.68295531  100.75570077
111  13.68275668  100.75505242
112  13.68223531  100.75522635  13.68191852  100.75515811
111  13.68223531  100.75522635
112  13.68223531  100.75522635  13.68202066  100.75516706
111  13.67625566  100.75366464
112  13.67554599  100.75420609  13.67530069  100.75438503
111  13.67468151  100.75419451
111  13.65783746  100.74979786
112  13.65681506  100.74990286  13.65650325  100.75018949
114  13.65636279  100.75085427  13.65635831  100.75110749
112  13.67465204  100.75524086  13.67460396  100.75507896
111  13.67480604  100.75503545
112  13.67506971  100.75510453  13.67531611  100.75517723
111  13.67509660  100.75535270
113  13.67480890  100.75544739
112  13.68142280  100.75585312  13.68144767  100.75572960
111  13.68167599  100.75582648
111  13.68231672  100.75599309
112  13.68248454  100.75613433  13.68245846  100.75623515
111  13.68227171  100.75617695
113  13.68162972  100.75600634
112  13.68361315  100.75632567  13.68380498  100.75637451
111  13.68380126  100.75646496
112  13.68355730  100.75651019  13.68336006  100.75646416
113  13.68338658  100.75634121
112  13.68473188  100.75672875  13.68475862  100.75661802
111  13.68497325  100.75668918
111  13.68713118  100.75724848
112  13.68730031  100.75739128  13.68727225  100.75749275
111  13.68702421  100.75741439
113  13.68533425  100.75697773
112  13.69240971  100.75875509  13.69243370  100.75867537
111  13.69268036  100.75873038
111  13.69416363  100.75911788
112  13.69427549  100.75922087  13.69425463  100.75929995
111  13.69411831  100.75926828
113  13.69263629  100.75889081
112  13.68836862  100.75767324  13.68839684  100.75755035
111  13.68865255  100.75764478
111  13.69020860  100.75805581
112  13.69032595  100.75817216  13.69030406  100.75826150
111  13.69016105  100.75823266
113  13.68860632  100.75782955
112  13.69145861  100.75837139  13.69164475  100.75840697
112  13.69163127  100.75852307  13.69162129  100.75855519
112  13.69142673  100.75855138  13.69125319  100.75851717
114  13.69123965  100.75840698  13.69125325  100.75835901
112  13.67783945  100.75492334  13.67787991  100.75480992
111  13.67813130  100.75489284
111  13.68017499  100.75542733
112  13.68041010  100.75560479  13.68038767  100.75571288
111  13.68005656  100.75560016
113  13.67806015  100.75507652
112  13.67648010  100.75458334  13.67650976  100.75448162
111  13.67673389  100.75452899
112  13.67689199  100.75467809  13.67686217  100.75477826
113  13.67667034  100.75471356
130 Airport Boundary
111  13.70849531  100.75057111
111  13.70578378  100.74845989
111  13.69392689  100.74235271
111  13.67037963  100.73403257
111  13.65336451  100.72875604
111  13.64640786  100.72956643
111  13.64505154  100.73667978
111  13.64308129  100.74818456
111  13.64139911  100.75176057
111  13.64053501  100.75950961
111  13.64574155  100.76031987
111  13.65007305  100.76392169
111  13.66217776  100.76748852
111  13.66999925  100.76864874
111  13.68310553  100.77698778
113  13.70854298  100.78373203
120 Linear Feature 150
111  13.65681326  100.75072173 56 103
115  13.65648738  100.75064515
120 Linear Feature 149
111  13.65783483  100.75097934 56 103
115  13.65748296  100.75089165
120 Linear Feature 148
111  13.66672818  100.75327310 56 103
115  13.66610016  100.75311774
120 Linear Feature 147
111  13.67099664  100.75439669 56 103
115  13.67046820  100.75425814
120 Linear Feature 146
111  13.67458339  100.75531916 56 103
115  13.67399038  100.75517022
120 Linear Feature 145
111  13.67585300  100.75564925 56 103
115  13.67506664  100.75545075
120 Linear Feature 144
111  13.68079018  100.75694822 56 103
115  13.67998456  100.75674016
120 Linear Feature 143
111  13.68410935  100.75781711 56 103
115  13.68330055  100.75760592
120 Linear Feature 142
111  13.69061832  100.75951634 56 103
115  13.69019258  100.75940812
120 Linear Feature 177
111  13.67062886  100.73512041 54 103
115  13.67104724  100.73522258
120 Linear Feature 176
111  13.67171011  100.73539335 54 103
115  13.67205035  100.73548397
120 Linear Feature 175
111  13.67494654  100.73623395 54 103
115  13.67541807  100.73635059
120 Linear Feature 174
111  13.67893068  100.73724507 54 103
115  13.67968212  100.73744109
120 Linear Feature 173
111  13.68240811  100.73813904 54 103
115  13.68308865  100.73831689
120 Linear Feature 172
111  13.68464137  100.73870984 54 103
115  13.68527588  100.73887333
120 Linear Feature 171
111  13.68670087  100.73924031 54 103
115  13.68724884  100.73935650
120 Linear Feature 170
111  13.68761184  100.73947638 54 103
115  13.68823941  100.73962962
120 Linear Feature 169
111  13.69057531  100.74023603 54 103
115  13.69129139  100.74041789
120 Linear Feature 168
111  13.69491429  100.74134148 54 103
115  13.69576849  100.74156637
120 Linear Feature 167
111  13.69859017  100.74228965 54 103
115  13.69908288  100.74241679
120 Linear Feature 166
111  13.70183366  100.74312189 54 103
115  13.70224486  100.74322729
120 Linear Feature 165
111  13.70278367  100.74336541 54 103
115  13.70319849  100.74346750
120 Linear Feature 162
111  13.70279997  100.74388337 56 103
115  13.70322258  100.74398351
120 Linear Feature 161
111  13.70176099  100.74361433 56 103
115  13.70211499  100.74370233
120 Linear Feature 160
111  13.69847836  100.74277154 56 103
115  13.69894654  100.74288882
120 Linear Feature 159
111  13.69557237  100.74203348 56 103
115  13.69624025  100.74220877
120 Linear Feature 158
111  13.69121655  100.74091012 56 103
115  13.69184449  100.74107381
120 Linear Feature 157
111  13.68658096  100.73971639 56 103
115  13.68734425  100.73992930
120 Linear Feature 156
111  13.68525075  100.73937677 56 103
115  13.68583292  100.73953419
120 Linear Feature 155
111  13.68156280  100.73842866 56 103
115  13.68232766  100.73863292
120 Linear Feature 154
111  13.67805745  100.73753281 56 103
115  13.67876526  100.73771972
120 Linear Feature 153
111  13.67480586  100.73670661 56 103
115  13.67527404  100.73682390
120 Linear Feature 152
111  13.67159852  100.73587583 56 103
115  13.67194087  100.73597451
120 Linear Feature 151
111  13.67049094  100.73559462 56 103
115  13.67083930  100.73567710
120 Linear Feature 139
111  13.69204422  100.75989462 56 103
115  13.69156206  100.75976093
120 Linear Feature 136
111  13.65677136  100.75122328 54 103
115  13.65642333  100.75113867
120 Linear Feature 135
111  13.65776061  100.75147091 54 103
115  13.65733788  100.75136411
120 Linear Feature 134
111  13.66743971  100.75398772 54 103
115  13.66658462  100.75376857
120 Linear Feature 133
111  13.67163021  100.75509325 54 103
115  13.67091271  100.75490452
120 Linear Feature 132
111  13.67522808  100.75602318 54 103
115  13.67412408  100.75573308
120 Linear Feature 131
111  13.67993707  100.75725422 54 103
115  13.67909425  100.75704127
120 Linear Feature 130
111  13.68321940  100.75811552 54 103
115  13.68238256  100.75789730
120 Linear Feature 129
111  13.69049677  100.76002032 54 103
115  13.69006798  100.75990954
120 Linear Feature 128
111  13.69184136  100.76036832 54 103
115  13.69132153  100.76023526
120 Linear Feature 13
111  13.68400820  100.75717262 51 101
115  13.68796797  100.74119139
120 Linear Feature 13
111  13.68283881  100.75620735 51 101
115  13.68709067  100.73905110
120 Linear Feature 6
111  13.68496717  100.74101358 51 101
115  13.71331424  100.74842496
120 Linear Feature 6
111  13.67091036  100.73624167 51 101
115  13.70774631  100.74587968
120 Linear Feature 6
111  13.67656612  100.75412550 51 101
115  13.70454728  100.76143209
120 Linear Feature 2
111  13.69144263  100.75900582 51 101
115  13.65794435  100.75022943
120 Linear Feature 121
111  13.68912069  100.73926957 51 101
111  13.68723083  100.73970981 51 101
116  13.68684403  100.74001315  13.68676174  100.74024402
120 Linear Feature 120
111  13.69164956  100.74166971 51 101
116  13.69161148  100.74110953  13.69144613  100.74073079
120 Linear Feature 119
111  13.69161148  100.74110953 51 101
116  13.69240466  100.74186405  13.69274203  100.74194929
120 Linear Feature 118
111  13.69027282  100.73957615 51 101
111  13.69161148  100.74110953 51 101
116  13.69108321  100.74152079  13.69036502  100.74144840
120 Linear Feature 117
111  13.69609690  100.74237490 51 101
116  13.69577904  100.74274955  13.69520679  100.74267981
120 Linear Feature 116
111  13.69481288  100.74076296 51 101
111  13.69603570  100.74229775 51 101
116  13.69692485  100.74304724  13.69736002  100.74320347
120 Linear Feature 115
111  13.69856207  100.74174267 51 101
112  13.69885698  100.74224989  13.69876473  100.74260169 51 101
111  13.69863667  100.74306420 51 101
111  13.69809604  100.74495464 51 101
111  13.69781037  100.74597771 51 101
112  13.69684796  100.74624298  13.69597475  100.74600413 51 101
111  13.69426504  100.74556376 51 101
112  13.69404944  100.74485360  13.69421461  100.74426928 51 101
115  13.69451794  100.74296377
120 Linear Feature 114
111  13.70158694  100.74485940 51 101
111  13.70185613  100.74388008 51 101
111  13.70201035  100.74328854 51 101
116  13.70177216  100.74258222  13.70134784  100.74243336
120 Linear Feature 113
111  13.70277450  100.74512608 51 101
111  13.70301323  100.74416742 51 101
116  13.70257538  100.74278997  13.70196860  100.74254865
120 Linear Feature 112
111  13.70823259  100.74665012 51 101
116  13.70774631  100.74587968  13.70717692  100.74573933
120 Linear Feature 110
111  13.70823259  100.74665012 51 101
116  13.70851269  100.74716956  13.70892374  100.74727492
120 Linear Feature 109
111  13.70777823  100.74697810 51 101
116  13.70823259  100.74665012  13.70833659  100.74628220
120 Linear Feature 110
111  13.70277450  100.74512608 51 101
116  13.70308850  100.74575445  13.70349955  100.74585982
120 Linear Feature 109
111  13.70221395  100.74551999 51 101
116  13.70277450  100.74512608  13.70287850  100.74475816
120 Linear Feature 110
111  13.70157981  100.74486650 51 101
116  13.70196204  100.74545587  13.70237308  100.74556123
120 Linear Feature 109
111  13.70100664  100.74520560 51 101
116  13.70157981  100.74486650  13.70168381  100.74449859
120 Linear Feature 111
111  13.70336609  100.74473300 51 101
116  13.70277450  100.74512608  13.70266438  100.74551564
120 Linear Feature 110
111  13.70301323  100.74416742 51 101
116  13.70336609  100.74473300  13.70377713  100.74483837
120 Linear Feature 109
111  13.70247908  100.74449730 51 101
116  13.70301323  100.74416742  13.70311723  100.74379950
120 Linear Feature 108
111  13.70277450  100.74512608 51 101
116  13.70247908  100.74449730  13.70203956  100.74438053
120 Linear Feature 111
111  13.70217271  100.74442708 51 101
116  13.70157981  100.74486650  13.70146969  100.74525606
120 Linear Feature 110
111  13.70185613  100.74388008 51 101
116  13.70217271  100.74442708  13.70258375  100.74453244
120 Linear Feature 109
111  13.70134431  100.74420362 51 101
116  13.70185613  100.74388008  13.70196013  100.74351216
120 Linear Feature 108
111  13.70157981  100.74486650 51 101
116  13.70134431  100.74420362  13.70090479  100.74408686
120 Linear Feature 111
111  13.69896756  100.74357714 51 101
116  13.69837121  100.74399851  13.69826109  100.74438807
120 Linear Feature 110
111  13.69863667  100.74306420 51 101
116  13.69896756  100.74357714  13.69937861  100.74368251
120 Linear Feature 109
111  13.69809032  100.74335704 51 101
116  13.69863667  100.74306420  13.69874067  100.74269628
120 Linear Feature 108
111  13.69837121  100.74399851 51 101
116  13.69809032  100.74335704  13.69765080  100.74324028
120 Linear Feature 111
111  13.69867390  100.74459599 51 101
116  13.69809604  100.74495464  13.69798592  100.74534420
120 Linear Feature 110
111  13.69837121  100.74399851 51 101
116  13.69867390  100.74459599  13.69908495  100.74470136
120 Linear Feature 109
111  13.69759265  100.74433087 51 101
116  13.69836664  100.74400682  13.69847064  100.74363890
120 Linear Feature 108
111  13.69809604  100.74495464 51 101
116  13.69759265  100.74433087  13.69715313  100.74421411
120 Linear Feature 111
111  13.69507282  100.74256319 51 101
116  13.69451794  100.74296377  13.69440783  100.74335333
120 Linear Feature 108
111  13.69451794  100.74296377 51 101
116  13.69417604  100.74233303  13.69373652  100.74221627
120 Linear Feature 111
111  13.69479348  100.74357729 51 101
116  13.69426653  100.74399261  13.69415641  100.74438217
120 Linear Feature 110
111  13.69451794  100.74296377 51 101
116  13.69479348  100.74357729  13.69520452  100.74368266
120 Linear Feature 109
111  13.69401126  100.74337730 51 101
116  13.69451794  100.74296377  13.69462194  100.74259586
120 Linear Feature 108
111  13.69426653  100.74399261 51 101
116  13.69393725  100.74335597  13.69349773  100.74323921
120 Linear Feature 111
111  13.69188101  100.74281368 51 101
116  13.69130344  100.74313805  13.69119332  100.74352761
120 Linear Feature 110
111  13.69150380  100.74228594 51 101
116  13.69188101  100.74281368  13.69229206  100.74291904
120 Linear Feature 109
111  13.69082880  100.74258434 51 101
116  13.69150380  100.74228594  13.69160780  100.74191803
120 Linear Feature 108
111  13.69130344  100.74313805 51 101
